sample_id,group,batch,cell_id,cell_type_true,CD3,CD4,CD8,CD19,CD56,CD14
F0035,case,Day2,F0035_C0075,CD4_T,2.400472132695441,3.6623870040842403,-0.48460762489707754,-1.3296798770085925,0.33055915458079577,0.7116692830886207
F0035,case,Day2,F0035_C0076,NK,0.41637524308582197,-0.10245355649536154,-0.09708466441353765,-0.005223638305488881,1.913813012585781,0.996690841168028
F0035,case,Day2,F0035_C0077,B,-0.604346499472211,0.029266030555963107,1.1535160200168812,1.7940361894559578,1.0172333502928859,0.31888716681970697
F0035,case,Day2,F0035_C0078,NK,0.4339417505606913,0.5904679181535859,-0.04911523979626615,1.1171146798979015,1.8294264294266702,-0.20677467234219624
F0035,case,Day2,F0035_C0079,B,0.36246808753742144,-0.3540375682330713,0.4487344064778331,2.7201066377655114,-1.1458375910832872,0.5965440888377769
F0035,case,Day2,F0035_C0080,CD4_T,1.6420571166545581,4.069852226130117,0.7568149855551706,0.6753580893058693,-0.003437700158994435,-0.22877215650647362
F0035,case,Day2,F0035_C0081,CD4_T,1.9842941713179056,2.274543768609305,-0.46348442202350193,0.17736548415518397,-0.15065198749206615,0.18392546142696603
F0035,case,Day2,F0035_C0082,NK,-0.8946520379421494,0.7154905875290386,0.9266104704488436,0.14087489171896253,1.3891281875276529,-0.7076316593349168
F0035,case,Day2,F0035_C0083,CD4_T,2.0240076228762423,1.1059095346932926,-0.2222504464838851,0.4963916195528211,0.023944157412674052,-0.7103262996486318
F0035,case,Day2,F0035_C0084,B,0.10816043585929214,0.7053418411011273,-0.2825753296638805,0.2742773848672986,0.4028119225130039,0.5655372563165018
F0035,case,Day2,F0035_C0085,CD4_T,0.5049548560107859,2.3024806501575794,-1.3144162938280615,-0.21661812615201098,1.0825078067593372,-0.3527402688103224
F0035,case,Day2,F0035_C0086,CD4_T,1.4233800462979258,1.8373643901966046,1.3161601230918476,-1.148801737509647,0.2362448427937425,-0.058195312936441285
F0035,case,Day2,F0035_C0087,Mono,-1.9259810767528869,0.6891520634081255,-0.5023527316132034,0.5764476722202998,-0.686704455761306,1.1524503906790626
F0035,case,Day2,F0035_C0088,CD8_T,1.1906882250474162,-0.7633022361231173,2.0685598094666298,-0.15742465126212274,-0.7793358346124154,-0.9230957425017536
F0035,case,Day2,F0035_C0089,B,-1.1033711406670508,-0.5742214508227824,0.8740833412874054,2.649539791063705,0.4204800295459144,0.7077460925980728
F0035,case,Day2,F0035_C0090,CD4_T,1.9676142989751024,3.1771872754040276,-1.1937398542744626,-0.4289719956458886,-0.5303298838426695,0.8935145586454807
F0035,case,Day2,F0035_C0091,NK,0.3215954086866576,-0.8892623942324697,-0.49004969810748633,-0.5720110834827796,2.6952131835892086,0.29337666605337265
F0035,case,Day2,F0035_C0092,B,-0.6332629166727693,0.7786917100266206,-1.0583425929143933,1.5866783969552003,-0.0033804385716861185,-0.9218349397722446
F0035,case,Day2,F0035_C0093,NK,0.34146500874310304,0.21156212679505315,0.82951967068952,-0.34975265519834386,2.650973388389359,-1.1613531357491744
F0035,case,Day2,F0035_C0094,B,-0.2901447833993289,-0.5521947518939397,-3.31372037001431e-4,2.256457115709647,-0.220882225072469,-0.023468456219364997
F0035,case,Day2,F0035_C0095,CD4_T,1.9304614070733,3.0382006024437995,0.007288529586808468,0.16536191890581042,-0.06094015232508514,0.022883372967821558
F0035,case,Day2,F0035_C0096,B,-0.21419088613499637,-0.33480345455703636,0.17317430998559635,3.0847211609217826,-0.521146738553124,-0.6696250230819075
F0035,case,Day2,F0035_C0097,B,0.18624945205038757,-0.5577212204570839,1.509289123696116,1.9182355709865833,1.6300555180658687,0.9286310413883057
F0035,case,Day2,F0035_C0098,CD8_T,2.745383398281329,0.5030238353924706,1.891169757064472,1.1465724151922567,0.6004708321989348,0.3585105908354175
F0035,case,Day2,F0035_C0099,CD4_T,1.4559920083710851,3.3380758260951175,0.24531469140914947,-1.2123512397691665,0.7675859488505928,-0.15568942760999133
F0035,case,Day2,F0035_C0100,CD4_T,1.7163642154163439,4.027577953642574,0.22611773449432052,0.9867390494372948,0.3480392029387995,-0.3445106647232007
F0035,case,Day2,F0035_C0101,NK,0.28292113258611795,0.4887492804000981,0.6005260477031391,-0.33867448568230935,0.9541682359474797,-1.1116630311300488
F0035,case,Day2,F0035_C0102,CD4_T,0.872882411429287,2.656032482812472,0.21557806657981876,-0.2968151259076872,1.0087867316977626,0.8296473373191705
F0035,case,Day2,F0035_C0103,B,0.27467685490557076,1.3967516437232987,1.680133472141768,3.714541093768533,0.3228441018750446,0.30891037473891797
F0035,case,Day2,F0035_C0104,NK,0.63895495829048,-1.147645269799041,0.4272477522756128,-0.15015000900612474,2.7811804333212065,-0.3472677593337091
F0035,case,Day2,F0035_C0105,B,-0.5182740440590037,-0.014709321232870814,0.6336542366900285,2.401492286300879,0.7227073818763065,0.34603444699331687
F0035,case,Day2,F0035_C0106,Mono,-0.06804771154814429,0.6633687809764713,0.21992396436399572,0.6449075351997278,0.20234752183530014,1.8219015188998344
F0035,case,Day2,F0035_C0107,Mono,0.9816756675950622,-0.008038934489728054,-0.13908868818081324,-0.256998576633411,-0.4928108172912404,2.1620106839872673
F0035,case,Day2,F0035_C0108,CD4_T,1.5208037460056063,1.8278378086332845,0.7689379580453691,1.3292463152919312,-0.0819114048329851,-1.0261739273996078
F0035,case,Day2,F0035_C0109,CD4_T,1.5550529212935686,3.330674569201319,0.6566843212853546,-0.061495854601970046,-0.4433523152933024,-1.5419551228681148
F0035,case,Day2,F0035_C0110,B,-0.9949861821166363,-0.20106860362425472,-0.7178435463833348,2.788860108520767,-0.31877400173670317,0.737862166445859
F0035,case,Day2,F0035_C0111,B,1.056993114916034,-0.31220722087445624,-0.0862403972467787,3.0417370247672335,0.2035461816441507,0.17134509283040134
F0035,case,Day2,F0035_C0112,NK,-1.4746159154833507,0.165490913862941,-0.777596580987134,0.4045694787141572,1.882393066996088,0.6025608134016921
F0035,case,Day2,F0035_C0113,CD4_T,2.244993102237631,2.8351480086690835,0.2640099598270007,-0.15912027863013334,0.3911317881834468,1.2956596027952825
F0035,case,Day2,F0035_C0114,B,-0.49411732469816233,-0.14563196452895424,0.11098360673734212,2.4359217613060284,0.7258449161733411,0.30398865752412246
F0035,case,Day2,F0035_C0115,CD4_T,2.9593879867667177,3.2462330611718455,-1.1414882965249877,0.29724471281805337,-1.4814245212549646,0.6396658944787464
F0035,case,Day2,F0035_C0116,NK,-0.1506530036351949,0.6900553406327244,1.5115091279504247,-0.466801226743412,1.5671902775805995,-0.15916417539592198
F0035,case,Day2,F0035_C0117,CD4_T,2.4002424230591464,2.0980870963111524,-0.570163351087532,-0.23240020093767286,1.7315067498350998,0.43129684850230454
F0035,case,Day2,F0035_C0118,CD4_T,1.448635289729298,1.7998186456922942,-0.14480796861190603,-0.22672726688102968,0.9094089219388322,0.4252573021680446
F0035,case,Day2,F0035_C0119,CD4_T,2.125298508376436,1.0108329151439748,0.35716559593483044,0.4620815834939547,0.4480961427595823,0.5319671419093607
F0035,case,Day2,F0035_C0120,B,1.873663060290229,0.5104206346586039,-0.6959347238992074,1.775498509067042,-0.6833798270245304,0.38349591938567895
F0035,case,Day2,F0035_C0121,NK,1.304447824024292,1.2050183779587182,-0.06612277074807336,-0.9540321105265713,2.1094038720146675,-0.47323484843802904
F0035,case,Day2,F0035_C0122,CD4_T,2.1461665246273887,2.61806251438593,0.44989047074740174,1.130940819426018,-0.6184320302068826,-0.3864941969886301
F0035,case,Day2,F0035_C0123,Mono,-0.08590983492180679,-1.2346889916330197,-0.34683879574179804,-0.9969931751962849,0.012206298102258286,1.0462466747588872
F0035,case,Day2,F0035_C0124,B,-0.2833198282379894,-0.28042853152946573,-0.9116191315700319,1.6010088077012248,-0.4556268453869447,-0.312970329221413
F0035,case,Day2,F0035_C0125,CD4_T,1.3371311459755175,2.762857468768333,-0.34236476445013886,0.4591660593648948,0.6172405939318104,-0.7071295176137801
F0035,case,Day2,F0035_C0126,CD8_T,1.3692195878971614,0.11474498723905191,1.4900249723071277,-0.16957518558333406,-0.1668781571835103,-0.6805819517639038
F0035,case,Day2,F0035_C0127,Mono,-0.08847017280922342,0.6536064655964551,0.583034939754155,-0.7493538520819355,-0.033332625351752417,2.3800052290277596
F0035,case,Day2,F0035_C0128,CD4_T,1.7593933072909809,1.8949116042490806,-0.550382771171996,0.4213909910997796,0.8139240910548362,0.899282410661733
F0035,case,Day2,F0035_C0129,CD4_T,0.5117886006743719,1.7738935919403909,0.6396733198616377,-0.13690698407143698,-0.10461492530334972,0.09430349307655828
F0035,case,Day2,F0035_C0130,CD4_T,0.33554490201169607,1.5049031707560572,0.8049085086524579,1.1251210722635654,1.1471085631688063,-0.16183414999244036
F0035,case,Day2,F0035_C0131,CD4_T,2.013554151790986,2.060525530648155,0.01912586975098745,-0.4005102364454753,0.2109177314879229,-0.6676028725340618
F0035,case,Day2,F0035_C0132,Mono,-1.090056318484172,-0.611259955453671,-0.014679515930611314,-0.19000198752481093,0.7907713823187955,0.666716822783813
F0035,case,Day2,F0035_C0133,B,0.5460409447866273,-0.3733895921619042,0.7779755785755066,0.5546911205663179,-1.4914882493250405,-0.025287741589160764
F0035,case,Day2,F0035_C0134,CD4_T,1.4473769639874605,2.0696732263814943,-1.4244627936858116,-0.6549168808477049,0.3834472760752592,0.3242099585389727
F0035,case,Day2,F0035_C0135,NK,-0.1305875526059331,0.07741903743738907,-0.44998845698915396,-0.7809254446300529,2.1465735556098053,-0.7984225278840763
F0035,case,Day2,F0035_C0136,CD4_T,2.420212644971288,2.230558908572614,0.37156060163784943,0.3722413586591877,-0.8618821586786649,-0.7306019071160478
F0035,case,Day2,F0035_C0137,CD4_T,1.450694690008619,2.1474862812321525,-0.14093332154566723,-1.0969388527080566,-0.9222290358230067,0.2759861121793563
F0035,case,Day2,F0035_C0138,B,-0.46563789079251544,-0.5049111770439499,0.5856391762537931,3.1135604171932103,-0.7019006765029107,-0.40274259900950277
F0035,case,Day2,F0035_C0139,B,-2.1132993393165207,-0.25200078788230484,0.8336843405165993,3.4756154864220807,-0.5853138737346948,0.5286424465572013
F0035,case,Day2,F0035_C0140,CD4_T,1.9306239141720665,2.3121487958935365,0.05335435971698286,0.05581308761907954,0.9113471980254128,0.29243993636755017
F0035,case,Day2,F0035_C0141,CD4_T,2.2021600088627817,1.919827488766361,-0.044227905783923695,0.4035611537184873,-0.19499478114510324,-0.7277314339294967
F0035,case,Day2,F0035_C0142,CD4_T,0.47984802292328776,1.5513489205101023,0.32820779773741693,0.07193539388419974,0.1196549994719884,-0.05899470076359083
F0035,case,Day2,F0035_C0143,Mono,-0.5669523716998965,0.035254942723235844,0.46390311678507956,0.5163218644340534,0.0608388265597805,1.2146185465280541
F0064,case,Day1,F0064_C0001,CD4_T,1.3713892477747973,2.1068476481315916,-0.518495382959649,-0.9187779982393143,-0.09831121021622571,0.2920342732637475
F0064,case,Day1,F0064_C0002,CD4_T,3.253921840677796,2.695377799010216,-0.05290229412812077,-0.02877101735377198,0.14873243115480658,0.17349413258585494
F0064,case,Day1,F0064_C0003,Mono,-1.176465192237734,0.76307335727818,-0.1089450771902422,0.42222808972142784,-0.4787780492107408,2.207696677050106
F0064,case,Day1,F0064_C0004,CD8_T,2.5275750381941995,-0.2880257449771722,1.290267049952965,0.23355338561906444,-0.535114573744238,1.2137180907683418
F0064,case,Day1,F0064_C0005,CD8_T,1.90351290654624,-0.9319905219154555,1.8570274034939467,-0.1986914378170564,-0.4367375006550404,1.0298089186196933
F0064,case,Day1,F0064_C0006,CD4_T,4.064795432430485,1.3636457553203103,-1.2867170535581613,0.9676023363585343,0.7481615077613134,0.4900746726619221
F0064,case,Day1,F0064_C0007,CD4_T,1.9833271463220148,2.9271828156314825,-1.000294740992432,-0.007687420087399579,0.07691331494857888,-0.6604801673848475
F0064,case,Day1,F0064_C0008,CD8_T,1.4165325902161485,-0.732422008462993,1.6301240111275104,-0.714666656755689,-0.13431082730492613,0.6268479399742068
F0064,case,Day1,F0064_C0009,CD4_T,1.3818528263966088,2.1265830204102443,0.586466602278444,0.15696949141429906,-0.44568432320805307,-1.0137665471514932
F0064,case,Day1,F0064_C0010,CD8_T,2.358120480141903,-1.2567702170039907,2.334472454713656,1.4674563751969685,0.15095348923115268,0.7070255518794302
F0064,case,Day1,F0064_C0011,CD4_T,1.685974839428631,3.280466372843436,0.8737149913065511,-0.552653769965685,-0.2815528708194637,0.7898239757803767
F0064,case,Day1,F0064_C0012,Mono,-0.6699958889097604,0.47246729606075555,0.562588865435459,0.6504838996315377,-0.482228849904028,4.023423172280041
F0064,case,Day1,F0064_C0013,Mono,0.23688682142989065,0.6381455900528679,-0.261654638262311,0.4291367510193964,-0.3497760435679337,2.9293433808466482
F0064,case,Day1,F0064_C0014,CD4_T,1.9682464736102607,3.333363583713522,0.07699729849764415,0.21332545213510462,-0.8431477129917061,0.6558907279640491
F0064,case,Day1,F0064_C0015,CD4_T,1.7927578534524924,1.6628860895115118,-0.0688541496816721,0.47162100906128307,-0.47410878621971897,0.3700138894720322
F0064,case,Day1,F0064_C0016,CD4_T,3.1949377381994,1.4112113680913918,-0.4826478550829579,0.7004727421610681,-0.44479798062138826,0.004921744461148958
F0064,case,Day1,F0064_C0017,CD4_T,2.463241799482805,1.2844969370942079,-0.8728818825071879,0.1679132075096304,0.2662976164069449,1.4052366763674242
F0064,case,Day1,F0064_C0018,CD4_T,0.8228379303859716,2.469670131218782,1.2590071258029607,-1.9870029976740589,1.3907166554769814,-0.16397757370105964
F0064,case,Day1,F0064_C0019,CD4_T,2.863707069833035,1.6964656744702622,-0.9872447155448911,0.17926196393198826,-0.14491924360882288,1.1784009905370236
F0064,case,Day1,F0064_C0020,B,0.9659225198138428,-0.9236010110271381,-0.4101065850772083,2.538902389080817,-0.9911481199382921,1.3306849158387757
F0064,case,Day1,F0064_C0021,CD4_T,2.028438607558371,2.603824180324696,0.39730841151036156,0.6601882500450011,1.1869693022787997,-0.3739366419437414
F0064,case,Day1,F0064_C0022,CD8_T,2.4129103605397093,-1.0532306664392697,1.6455973172285927,-0.7612959249390588,0.9248161632665663,-0.5187275594997109
F0064,case,Day1,F0064_C0023,CD4_T,1.1808331891971762,3.639603518288766,0.6984554769050558,0.14213836685768302,0.3008062101126609,1.6294068152705075
F0064,case,Day1,F0064_C0024,CD4_T,2.184854317735507,3.333134656202467,-0.8229332884457181,-0.49588953700449745,0.7493781142055613,0.6942622868761648
F0064,case,Day1,F0064_C0025,CD4_T,3.4041754721945323,2.5966451583769476,-0.2041399486185461,0.32710160076051203,0.3789251846928524,0.2558215560207451
F0064,case,Day1,F0064_C0026,CD4_T,3.197175712395757,2.024664230897481,1.20296374418125,-1.9048347528363063,-0.3300958343559714,-0.2679217518592017
F0064,case,Day1,F0064_C0027,CD8_T,3.1891372370666784,1.2356668178406973,2.408594158803527,0.4872498974288425,0.9261173085769338,-0.3256968067385502
F0064,case,Day1,F0064_C0028,CD4_T,2.204639214759766,1.5942876826174992,0.5360129228720947,1.2155816396347245,-0.41392410210627606,0.8271758908892988
F0064,case,Day1,F0064_C0029,CD4_T,2.9944967277279875,0.47680556560554166,-0.24350813816491582,0.9310761033680076,-0.8583455942116568,0.9924043380046017
F0064,case,Day1,F0064_C0030,CD4_T,2.5799224161204934,0.8147969351072075,0.8510289477915869,6.346301053590418e-4,0.0199240713251646,-0.18451951951751805
F0064,case,Day1,F0064_C0031,CD4_T,3.7867600731673816,2.655441714203291,0.13568162414268858,0.4119996120252393,-0.6980025991093011,0.6641896846808176
F0064,case,Day1,F0064_C0032,CD4_T,2.226620722386014,3.0896358820782335,0.34717264570292955,0.8428897093068326,-0.5893754411836166,1.2453695345298015
F0064,case,Day1,F0064_C0033,CD4_T,3.231305118181164,2.992926176301197,0.06933106315013193,0.26230986041220905,1.4185376070214057,1.555789753578889
F0064,case,Day1,F0064_C0034,B,-0.18739578898695203,-0.49252759614450164,-1.26940164220592,2.40299678861499,0.4408960044692788,0.7232601177677247
F0064,case,Day1,F0064_C0035,CD4_T,2.7632878326909767,2.008915026550525,0.500495489100296,0.1350856937210538,-0.6143136732927593,0.3085852815321564
